Name,Year,ProgramName,Discipline,Course_1,Course_2,Course_3,Course_4,Course_5,Course_6,Course_7,Course_8,Course_9,,,,,,,
9850c2fb693b5b5f079ead88da47af9d,1411,B.Tech,Mechanical Engineering, CG 501 , CH 301 , HS 111 , HS 631 , MA 102 , MS 204 , CG 608 , BE 402 ,,,,,,,,
0ce4bc4813a461277557d8a2254e63c3,1811,B.Tech,Chemical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
72505d584006238402e2d8a552f92257,1611,B.Tech,Electrical Engineering, EE 333 , EE 341 , ES 332 , HS 631 , HS 508 ,,,,,,,,,,,
1ea748c13dc509f6cf71a89f2251f400,1331,Ph.D,Civil Engineering, CE 798 , CE 799 ,,,,,,,,,,,,,,
c3976d66a821f8c45a1b9a654b7aa0b6,1511,B.Tech,Civil Engineering, CH 301 , IN 302 , CE 399 , BE 402 ,,,,,,,,,,,,
305ce9e14d3e4baebe130d18c337237a,1611,B.Tech,Civil Engineering, CE 304 , CE 305 , CE 306 , CE 307 , CE 403 , CE 309 , HS 508 , CE 631 , HS 104(R) ,,,,,,,
e9d81825dc6f2f78838f2b6f526a867d,1711,B.Tech,Civil Engineering, CE 202 , ES 202 , ES 212 , ES 221 , HS 201 , MA 202 ,,,,,,,,,,
9a9e98a99eea42a7fd717b52c8c7b538,1531,Ph.D,Biological Engineering, BE 799 , BE 691 , BE 403 ,,,,,,,,,,,,,
39bc66076e67a71fc3869f4c0438f444,1611,B.Tech,Comp Science & Engg, HS 112 ,,,,,,,,,,,,,,,
80f8558aaefdf9bea9dd5f22c1f82672,1711,B.Tech,Electrical Engineering, EE 331 , ES 202 , HS 201 , MA 202 , ES 215 ,ES 216,,,,,,,,,,
720b7c498c77b4e43cad98e0781f415c,1831,Ph.D,Civil Engineering, CE 605 , MA 502 , CE 799 , FP 602 ,,,,,,,,,,,,
862d646f0b8e573908ab05c5464e6dbf,1811,B.Tech,Electrical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
1a8cad50c83ecea783742517a4f6e7a9,1711,B.Tech,Chemical Engineering, ES 221 , CL 251 , ES 202 , ES 212 , HS 201 , MA 202 , MS 204 ,,,,,,,,,
d6d1224d844884389de372d37080da45,1711,B.Tech,Comp Science & Engg, ES 202 , ES 301 , HS 201 , MA 202 , ES 215 , ES 214 ,,,,,,,,,,
c9a7b273dc8255979955bb62446249b6,1751,M.Sc,Cognitive Sciences, CG 599B , CG 599C , CG 599A , CG 599D , FP 602 ,,,,,,,,,,,
4b531c615898fa2f25615c07b8c4d875,1511,B.Tech,Electrical Engineering, CH 301 , HS 305 , CH 517 , BE 402 ,,,,,,,,,,,,
3c6064904ca36770e4f30b5c57935896,1811,B.Tech,Civil Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
2c396574caf7ba34c44aa3d0b0cab9ee,1811,B.Tech,Chemical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
6512b4064d18cbfa2b67fd12088c98e7,1611,B.Tech,Mechanical Engineering, ES 212 , ES 332 , ME 322 , ME 332 , ME 352 , ME 391 , PE 102 ,,,,,,,,,
fac98443b60da7f9514d8a0759279b37,1835,Ph.D,Civil Engineering, MA 602 , CE 798 , CE 602 , CE 629 , FP 602 ,,,,,,,,,,,
832bf97615e4b449f52458f8dfa3650b,1231,Ph.D,Materials Science & Engineering, IN 700 ,,,,,,,,,,,,,,,
4b7bbbf4ea01198474233edc42c766f3,1511,B.Tech,Mechanical Engineering, HS 423 , CH 301 , MA 501 , MS 304 , MS 204 , HS 513 , MA 632 , BE 402 , HS 422,,,,,,,
d636c6727073069855f7dbb875b124da,1811,B.Tech,Mechanical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
1e463d8c91aaeb5f17dafae0fe6b5375,1811,B.Tech,Civil Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
9d3aa8a3e9da875bac708d0723c2396f,1721,M.Tech,Comp Science & Engg, HS 103 , HS 112 , CS 699 ,,,,,,,,,,,,,
285fd396b5620d68ccc14e9a06cf82fe,1811,B.Tech,Materials Science & Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
47d79f664f6f6e2b282fc7f889d6acbc,1611,B.Tech,Mechanical Engineering, ES 332 , ME 322 , ME 332 , ME 352 , ME 391 , PH 505 , ME 499 , HS 508 ,,,,,,,,
d0b382e9ef235400c618c11221e6e1ac,1611,B.Tech,Comp Science & Engg, HS 631 , HS 515 ,,,,,,,,,,,,,,
0acb01d8a2a78e6757e08b41b1e71de2,1811,B.Tech,Materials Science & Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
1d24287bba8f7054e0261c96723f7dcd,1821,M.Tech,Biological Engineering, BE 691 , BE 608 , BE 605 , BE 611 , BE 699 , MA 632 ,,,,,,,,,,
0f2e4572cb2927a78dda7d11002aa4ce,1821,M.Tech,Civil Engineering, ES 622 , MA 602 , CE 602 , CE 629 ,,,,,,,,,,,,
c8fed00d18627910ef827c0ca8a2441b,1711,B.Tech,Materials Science & Engineering, ES 221 , ES 212 , HS 201 , MA 202 , MSE 309 , MSE 201 (N) ,,,,,,,,,,
5a2d918618f9cca2d0be617b5a6af255,1331,Ph.D,Chemistry, CH 798 , CH 799 ,,,,,,,,,,,,,,
a86aec405870f14a1b99d087478ac681,1811,B.Tech,Mechanical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
b32bf481403c5a908f770701e9c22713,1821,M.Tech,Civil Engineering, ES 622 , MA 602 , CE 602 , CE 629 ,,,,,,,,,,,,
1021d116b2ff4245fd9b999cb4e1b062,1611,B.Tech,Electrical Engineering, CH 301 , EE 333 , EE 341 , ES 332 , HS 103 , EH 608 , BE 402 ,,,,,,,,,
835b078ab06766a472adff112970e497,1631,Ph.D,Humanities and Social Science, HSS 799 ,,,,,,,,,,,,,,,
9c9accec8c0df16b5a9aa151b59ab04b,1335,Ph.D,Civil Engineering, CE 799 ,,,,,,,,,,,,,,,
22ac80f2edace7d3c3178726d2cfd23c,1811,B.Tech,Materials Science & Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
3d71d350836e8f46fa19446a302ab921,1711,B.Tech,Mechanical Engineering, ES 221 , ES 202 , ES 212 , HS 201 , MA 202 , HS 104(R) ,,,,,,,,,,
364eb013989d670bdd81e35a485b0220,1551,Ph.D,Cognitive Sciences, CG 799 , CG 603 ,,,,,,,,,,,,,,
1bffe76857a009f74f5bf6145861ed51,1411,B.Tech,Electrical Engineering, EE 331 , EE 341 , HS 631 ,,,,,,,,,,,,,
6a64e61782ed9c516e4b7da2c28d5a3f,1721,M.Tech,Materials Science & Engineering, MSE 699 ,,,,,,,,,,,,,,,
90a9f0fcecad89323d42bdd35061e1f9,1811,B.Tech,Comp Science & Engg, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
91560f1612069866beadf1d850271c26,1721,M.Tech,Biological Engineering, BE 699 ,,,,,,,,,,,,,,,
ed6474a48e033af54ab7381b256fbe40,1331,Ph.D,Humanities and Social Science, HSS 799 ,,,,,,,,,,,,,,,
181789cbd9030ada7365a182eb70d23e,1851,M.Sc,Physics, PH 504 , PH 505 , PH 506 , PH 507 , PH 599 ,,,,,,,,,,,
d2cb8a2bc6fd5404462f77721c070441,1434,Ph.D,Mechanical Engineering, ME 799 ,,,,,,,,,,,,,,,
03dd83cc57c8088f4ff7c416e76f756a,1821,M.Tech,Materials Science & Engineering, MSE 626 , MSE 628  , CH 517 , CH 632 ,,,,,,,,,,,,
a23a87da763fb7f153eac9dbffffc3f7,1721,M.Tech,Mechanical Engineering, ME 699 ,,,,,,,,,,,,,,,
544ea7afbc2483a80f2315f0ba15e1a1,1811,B.Tech,Civil Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
b485c45af3e22e544229c53b8231c06a,1711,B.Tech,Electrical Engineering, CH 301 , EE 331 , ES 202 , HS 103 , HS 201 , MA 202 , MS 204 ,ES 216,,,,,,,,
042d09a8a4f3f49dbc0ffcbbff5ce284,1825,M.Tech,Mechanical Engineering, MA 602 , ME 605 , ME 628 , ME 699 ,,,,,,,,,,,,
d1a5629450fb1a3c2c117ed1399c324f,1811,B.Tech,Electrical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
bb98501a78e76f3b8a47caf49645e178,1331,Ph.D,Biological Engineering, BE 799 ,,,,,,,,,,,,,,,
3ed69921637fb65bd3915c43573319dc,1511,B.Tech,Mechanical Engineering, IN 302 , ME 626 , ES 632 , MS 204 , HS 515 , ES 648 ,,,,,,,,,,
91d4d48a9f51ff078b9a908bef51e659,1821,M.Tech,Mechanical Engineering, ES 631 , MA 602 , ES 632 , ME 699 ,,,,,,,,,,,,
15089a62ffd161f8a8dc0355797bb354,1711,B.Tech,Civil Engineering, ES 221 , CE 202 , ES 202 , ES 212 , HS 201 , MA 202 ,,,,,,,,,,
49c3233be641816308dfc58bb5fe9995,1831,Ph.D,Materials Science & Engineering, IN 792 , MSE 626 , IN 792, FP 602 ,,,,,,,,,,,,
9c6725d3eedeb43892e97b18bd7c51ec,1821,M.Tech,Biological Engineering, HS 201 , BE 608 , BE 605 , BE 611 , BE 699 ,,,,,,,,,,,
2a3c1e26a7227a4bf2d9cd2511e2f4fe,1711,B.Tech,Comp Science & Engg, ES 202 , ES 301 , HS 201 , MA 202 , ES 215 , ES 214 ,,,,,,,,,,
09b9eef6570a0aeade8da947f9afe6c7,1731,Ph.D,Chemical Engineering, CL 799 ,,,,,,,,,,,,,,,
30b270711f786663babc7ce474ca68f2,1851,M.Sc,Physics, PH 504 , PH 505 , PH 506 , PH 507 , PH 599 ,,,,,,,,,,,
9005f2b79f67427042486cef2216e6fc,1711,B.Tech,Chemical Engineering, ES 221 , CL 251 , ES 202 , ES 212 , HS 201 , MA 202 , CH 508 ,,,,,,,,,
649b219ba23ab4651c512c4a780474c5,1611,B.Tech,Electrical Engineering, EE 333 , EE 341 , ES 332 , HS 635 , EE 399 , HS 104(R) ,,,,,,,,,,
1d4f5e00100a6e9b231cff1c7b0dcae9,1611,B.Tech,Mechanical Engineering, CH 301 , ES 104 , ME 322 , ME 332 , ME 352 , ME 391 , EH 608 , BE 402 ,,,,,,,,
1509c5e2989ffd04c4141d1e099948ef,1852,M.A,Humanities and Social Science, HS 644 , HS 599(A) , HS 513 , EH 608 , FP 602 , HS 422,,,,,,,,,,
53cab3caed2d8e5a3602a014d1748140,1611,B.Tech,Civil Engineering, CE 304 , CE 305 , CE 306 , CE 307 , CE 402 , HS 635 , CE 403 , CE 309 , HS 223 ,,,,,,,
8edc2d7484e207954589f2f482862069,1825,M.Tech,Electrical Engineering, EE 611 , ES 615 , ES 616 , HS 112 , MA 602 ,,,,,,,,,,,
883e3f08e2031612f74bd4aea852e671,1652,M.A,Humanities and Social Science, HS 599(B) , HS 599(D) ,,,,,,,,,,,,,,
65e8e83e5cb2ed9cd5fbd3c44546ea05,1721,M.Tech,Biological Engineering, BE 699 ,,,,,,,,,,,,,,,
a9d2f04aa51666431d35e2501ab1ed1e,1821,M.Tech,Electrical Engineering, ES 615 , HS 151 , MA 602 , HS 642 , HS 421 ,,,,,,,,,,,
e5a96dcbad377a461ced4abbce7bd13f,1711,B.Tech,Electrical Engineering, EE 331 , ES 202 , HS 201 , MA 202 , EE 399 , MS 204 ,ES 216,,,,,,,,,
de13765ea893ae67b486f4e3949286c5,1731,Ph.D,Mechanical Engineering, ES 632 , MA 799 , ME 640 , Ma 624 ,,,,,,,,,,,,
fa7e45c581d50f367517d777116318b5,1831,Ph.D,Physics, PH 607 , ES 634 , PH 798 , PH 691 , IN 791 ,,,,,,,,,,,
4557353a1d80839c4fa85984331b851d,1611,B.Tech,Chemical Engineering, CL 321 , CL 352 , CL 422 , CL 424  , HS 305 , CH 517 ,,,,,,,,,,
1582f44f4ea1d5d4de6548bd8419d399,1851,M.Sc,Physics, PH 504 , PH 505 , PH 506 , PH 507 , PH 599 ,,,,,,,,,,,
306a19a71eb5f4d98c22090410767989,1431,Ph.D,Humanities and Social Science, HSS 799 ,,,,,,,,,,,,,,,
c153787d3de63f2f641d2bc20d169022,1511,B.Tech,Electrical Engineering, CH 301 , EE 499 , EE 651 , BE 402 , ES 654 , HS 422,,,,,,,,,,
179585f719fc20363e1637d32c09f757,1811,B.Tech,Comp Science & Engg, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
ed16c336f07cb67540d1def8b7a9cebd,1411,B.Tech,Civil Engineering, CE 307 , CE 626 , CE 691 , CE 631 ,,,,,,,,,,,,
60d24bbf1d5afc06becd16cb219e9804,1735,Ph.D,Electrical Engineering, IN 302 , EE 799 ,,,,,,,,,,,,,,
c7c8239e1031e3e115a8a29d02429760,1621,Ph.D,Materials Science & Engineering, MSE 628  , HS 508 , IN 791 , FP 602 , PH 615 ,,,,,,,,,,,
69f09157dcac1ed57ef984887b0ac25a,1852,M.A,Humanities and Social Science, HS 644 , HS 599(A) , HS 513 , HS 515 , EH 608 , FP 602 ,,,,,,,,,,
fb422de18442ad0f305283955d218ecf,1825,M.Tech,Civil Engineering, CE 622 , ES 622 , MA 602 , CE 626 ,,,,,,,,,,,,
7d43e48b88523cac33afbcc40e7f18b2,1811,B.Tech,Mechanical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
f073e5fe922199c5de091392d2252846,1851,M.Sc,Chemistry, CH 512 , CH 622 , CH 508 , CH 519 , CH 521 , FP 602 ,,,,,,,,,,
ff92c3f8a841b483268b7406df618898,1611,B.Tech,Chemical Engineering, CL 321 , CL 352 , CL 422 , CL 424  ,,,,,,,,,,,,
d49d92b7f4b204b51151f9b4259eb3a7,1611,B.Tech,Mechanical Engineering, ES 212 , HS 151 , ME 322 , ME 332 , ME 352 , ME 391 ,,,,,,,,,,
998294f5d17ea78a97172c058dcc6e95,1711,B.Tech,Materials Science & Engineering, ES 221 , ES 212 , HS 201 , MA 202 , MSE 309 , MSE 201 (N) ,,,,,,,,,,
7b2d61fc8a7e352f998fac95a5fc4d45,1611,B.Tech,Mechanical Engineering, ES 332 , HS 635 , ME 322 , ME 332 , ME 352 , ME 391 , MS 204 ,,,,,,,,,
7e7ced0aba6cce2c4723729a7147a8f4,1751,M.Sc,Chemistry, CH 301 , HS 508 , CH 517 , MS 204 , CH 599 (B) , CH 599 (C) , HS 514 , HS 515 , CH 632 ,,,,,,,
dd66db9674d75dd5f45e31ce66afe9eb,1851,M.Sc,Mathematics, MA 501 , MA 502 , MA 510 , MA 622 , Ma 624 , FP 602 ,,,,,,,,,,
6dc9b5f36e84ced60ccb81821c9153fa,1825,M.Tech,Biological Engineering, HS 201 , BE 608 , BE 605 , BE 611 , BE 699 ,,,,,,,,,,,
9795328eb4835a2488f10c0d17ab38cf,1811,B.Tech,Materials Science & Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
08c84c0117a245dbc1661f9ad7e9124a,1811,B.Tech,Materials Science & Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
678da59f6d95b2f1b5e3917b642a9aae,1751,M.Sc,Mathematics, MA 602 , MA 605 , MA 599 , FP 602 ,,,,,,,,,,,,
fc1593a1ef534d66ea219a6c32d9f951,1831,Ph.D,Electrical Engineering, ES 654 , EE 609 , ES 637 , FP 602 ,,,,,,,,,,,,
10826d124e599b6ad8410f82307533a8,1711,B.Tech,Chemical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , CH 202 ,,,,,,,,
406fc5a44257b184c988945ae0cfa5ff,1751,M.Sc,Mathematics, MA 602 , MA 599 , MA 623 , FP 602 ,,,,,,,,,,,,
31ef328647a0135f70b1f47ab9dcb514,1821,M.Tech,Civil Engineering, CE 613 , CE 622 , ES 622 , MA 602 ,,,,,,,,,,,,
c65626d5bfd72f5643bb214770ebac5c,1821,M.Tech,Comp Science & Engg, ES 615 , HS 201 , CS 699 , MA 632 ,,,,,,,,,,,,
762d4aa7dd453697ab73d94957acf853,1711,B.Tech,Comp Science & Engg, ES 202 , ES 301 , HS 201 , MA 202 , ES 215 , ES 214 ,,,,,,,,,,
2a1fcdd2ef9d011d1e239a91f291b495,1821,M.Tech,Comp Science & Engg, ES 615 , CS 699 , MA 632 , HS 421 ,,,,,,,,,,,,
5a4b3fc95ab321c3be6d1e8157541711,1331,Ph.D,Civil Engineering, CE 799 ,,,,,,,,,,,,,,,
fea94164f083410a604af6d6ac9e099e,1711,B.Tech,Mechanical Engineering, ES 221 , ES 202 , ES 212 , HS 201 , MA 202 , HS 104(R) ,,,,,,,,,,
9b20517f57a87d6a63558b4b8b7105e1,1851,M.Sc,Cognitive Sciences, CG 501 , CG 506 , IN 792 , CG 601 , BE 608 , FP 602 ,,,,,,,,,,
1d0a0394986fbc8524f54693ad7622c1,1731,Ph.D,Biological Engineering, BE 799 ,,,,,,,,,,,,,,,
742b91706a42e67476b3fb38091913af,1751,M.Sc,Mathematics, MA 602 , MA 599 , MA 623 , FP 602 ,,,,,,,,,,,,
554918175955f288c59d31e83e10c934,1511,B.Tech,Chemical Engineering, CH 301 , HS 635 , ME 499 , ES 632 , BE 402 ,,,,,,,,,,,
2235f378871df357d8eb66f544769fd8,1825,M.Tech,Electrical Engineering, EE 609 , ES 608 , EE 651 , ES 641 , MA 632 ,,,,,,,,,,,
46b423fa64a159982d374ad2308c1e67,1711,B.Tech,Comp Science & Engg, ES 202 , ES 301 , HS 201 , MA 202 , ES 215 , ES 214 ,,,,,,,,,,
f12c824968f993e83642b2d9ce5be46a,1431,Ph.D,Biological Engineering, BE 799 ,,,,,,,,,,,,,,,
8b3e2cdfc286d83996d3f63641fbdb63,1721,M.Tech,Civil Engineering, CE 699 ,,,,,,,,,,,,,,,
11d7c543302487c13c813355e68368ab,1821,M.Tech,Civil Engineering, CE 605 , MA 602 , HS 642 , CE 631 , ES 652 ,,,,,,,,,,,
a8773419dbcade60786b0bc4d94c535e,1511,B.Tech,Chemical Engineering, CH 301 , CL 321 , MA 501 , HS 508 , HS 223 ,,,,,,,,,,,
7933fa43f0a870cdc3780464fbef04e1,1831,Ph.D,Physics, PH 507 , PH 607 , PH 798 , MSE 352 , IN 791 ,,,,,,,,,,,
703040f31a295b1d35dd397cc8d038c6,1621,M.Tech,Electrical Engineering, EE 699 ,,,,,,,,,,,,,,,
f5fd109f698f6918a87ce7fc0afcfcfd,1511,B.Tech,Civil Engineering, CE 626 , CE 602 , CE 629 , CE 631 ,,,,,,,,,,,,
73bf60476c7d047262370f4d3e94c197,1751,M.Sc,Chemistry, CH 622 , CH 517 , CH 599 , CH 632 , FP 602 ,,,,,,,,,,,
d3da61a246e16800a09f94c917b29ea7,1811,B.Tech,Materials Science & Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
45a7cfcd59256a5e1abb05ad84dc4051,1811,B.Tech,Civil Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
230bf241897e06b2b11a2ec39ec9a3db,1821,M.Tech,Civil Engineering, ES 622 , MA 602 , CE 602 , CE 629 ,,,,,,,,,,,,
e89ae5fde9175a4a4d1c5664ea23c83e,1851,M.Sc,Cognitive Sciences, CG 501 , CG 506 , CG 507 , CG 608 , IN 792, FP 602 ,,,,,,,,,,
1701f2edec5a02394f71ba6ea2f962ec,1821,PGDIIT,Chemical Engineering, CL 602 , CL 604 , MA 602 , CL 699 , HS 514 ,,,,,,,,,,,
e7f6368720bbdb76a827996343daa893,1611,B.Tech,Civil Engineering, CE 304 , CE 305 , CE 306 , CE 307 , CH 301 , CE 403 , CE 309 , CE 631 , BE 402 ,,,,,,,
9148ca456f15914836bbe1139141ccbe,1751,M.Sc,Physics, PH 599(A) , PH 599 (B) , PH 599 (C) , FP 602 , PH 615 , PH 614 ,,,,,,,,,,
cb87960933a9e6adb1044488464d2644,1811,B.Tech,Comp Science & Engg, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
e887165078a23ea3bcae59131cb8bf85,1831,Ph.D,Materials Science & Engineering, IN 791, MSE 628  , IN 791 , FP 602 ,,,,,,,,,,,,
9ce695ce91bd2cb82833a9599ac54125,1711,B.Tech,Chemical Engineering, ES 221 , CL 251 , ES 202 , ES 212 , HS 201 , MA 202 ,,,,,,,,,,
c37e6647273b5051f533e63ccea609e8,1811,B.Tech,Mechanical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
c1f3f3791316e02fc4c3369ad83886ef,1435,Ph.D,Civil Engineering, CE 798 , CE 799 ,,,,,,,,,,,,,,
dacf9cb4cf45e5b3e3dc72867e023586,1711,B.Tech,Electrical Engineering, EE 331 , ES 202 , HS 201 , MA 202 , ES 215 ,ES 216,,,,,,,,,,
46820a978a3dfbf860e291ca988cd409,1611,B.Tech,Electrical Engineering, EE 333 , EE 341 , EE 611 , ES 332 , MS 204 ,,,,,,,,,,,
217ce93d88897284cfb8afcec9966da9,1831,Ph.D,Civil Engineering, ES 622 , MA 602 , ME 605 , CE 798 ,,,,,,,,,,,,
be96a78de2c24a6e536c0b1760cc4f75,1821,M.Tech,Biological Engineering, HS 201 , CG 601 , BE 608 , BE 605 , BE 699 , MA 632 ,,,,,,,,,,
4756210946e0f18b1c0c43ca71743973,1751,M.Sc,Mathematics, MA 602 , MA 599 , MA 623 , FP 602 ,,,,,,,,,,,,
cc22e893c3406b28301c2a689cf29964,1331,Ph.D,Electrical Engineering, EE 799 , EE 798 ,,,,,,,,,,,,,,
1cd779f1ac19928a7ff971defadccdd7,1811,B.Tech,Chemical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
55fe468c19fe9f2acf772099c21f9e9d,1511,B.Tech,Chemical Engineering, CH 301 , CL 324 , CL 604 , CH 517 , CH 521 , BE 402 ,,,,,,,,,,
7a7c75dc6f635d63abd9955d51f2fca1,1611,B.Tech,Civil Engineering, CE 304 , CE 305 , CE 306 , CE 307 , CE 309 , HS 508 , HS 104(R) ,,,,,,,,,
592ee1446edaf2e2ed5b1ba914366688,1811,B.Tech,Chemical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
0438e6ba79716232b2c15a323a14470b,1611,B.Tech,Mechanical Engineering, ES 332 , ME 322 , ME 332 , ME 352 , ME 391 , ME 399 , CH 517 , MS 204 ,,,,,,,,
9f00f24975a9a7233af53a4027b72d33,1511,B.Tech,Mechanical Engineering, HS 507, ES 632 , ME 640 , ES 648 ,,,,,,,,,,,,
a77f22360087e753da2ad924dc01cfc7,1711,B.Tech,Electrical Engineering, EE 331 , ES 202 , HS 201 , MA 202 ,ES 216,,,,,,,,,,,
1590bbd273fafaa60e0afa89a0efca25,1611,B.Tech,Materials Science & Engineering, CH 301 , MSE 352 , MSE 399 , MSE 307 , MSE 302(N) , BE 402 ,,,,,,,,,,
202dc28340ed9ee98b71738ef31e957c,1811,B.Tech,Chemical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
a6aeb6cee76de21e7992930f6b1f92dc,1751,M.Sc,Mathematics, MA 602 , MA 605 , MA 599 , FP 602 ,,,,,,,,,,,,
dbcfda93753ada79b847c9329f9c31c7,1611,B.Tech,Civil Engineering, CE 304 , CE 305 , CE 306 , CE 307 , CE 403 , CE 309 , HS 642 , MS 204 , CE 631 ,,,,,,,
8602d482e19a7b44784200bfd96e1bd3,1811,B.Tech,Chemical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
3e71214988b4957730b4a0adee87a6cb,1811,B.Tech,Civil Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
1f6abdb4778fea1317baf3814ec6d5b3,1611,B.Tech,Chemical Engineering, CL 321 , CL 352 , CL 422 , CL 424  , CL 602 , HS 635 , CH 517 ,,,,,,,,,
b7bd5c67a50bfb663d3296e52936fc8e,1811,B.Tech,Mechanical Engineering, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 ,,,,,,,
8d18399dd3555c758573db6484d72f2c,1851,M.Sc,Physics, PH 504 , PH 505 , PH 506 , PH 507 , PH 599 ,,,,,,,,,,,
ab44d16128e51165f3b82f83235731d9,1711,B.Tech,Electrical Engineering, EE 331 , ES 105 , ES 202 , HS 201 , MA 202 ,ES 216,,,,,,,,,,
cf82c5a2c14b22e611618c93fc237ab1,1511,B.Tech,Mechanical Engineering, CH 301 , ES 404 , HS 631 , MA 501 , HS 642 , HS 515 , BE 402 ,,,,,,,,,
086bd40d5dce7d4b16bd4ed5f6be127b,1511,B.Tech,Mechanical Engineering, HS 507, HS 422,,,,,,,,,,,,,,
285f59de5516f7c89e8fd97686f01b6c,1711,B.Tech,Comp Science & Engg, ES 202 , ES 301 , HS 201 , MA 202 , ES 215 , ES 214 ,,,,,,,,,,
8e275c433e2db84f2316773166cc8850,1711,B.Tech,Electrical Engineering, EE 331 , ES 202 , HS 201 , MA 202 , ES 214 ,ES 216,,,,,,,,,,
084aeaba3dc0a6d1e33bd52e9af2d4ea,1631,Ph.D,Biological Engineering, BE 799 ,,,,,,,,,,,,,,,
997daa03c87864b6178539fa9190bfe9,1411,B.Tech,Electrical Engineering, EE 331 , EE 333 , EE 341 ,ES 216,,,,,,,,,,,,
b5eb33ee1a379015cf00e52f8b946f83,1721,M.Tech,Electrical Engineering, EE 699 ,,,,,,,,,,,,,,,
3158469b9b99dde99a87050e29c849c1,1621,Ph.D,Materials Science & Engineering, MSE 628  , MSE 799 , FP 602 ,,,,,,,,,,,,,
ec223fd87d3b8da806b73544e87624b1,1331,Ph.D,Chemical Engineering, CL 799 ,,,,,,,,,,,,,,,
3bf3b24f203feaea7c8963244b9252e6,1711,B.Tech,Comp Science & Engg, ES 202 , ES 301 , HS 201 , MA 202 , ES 215 , ES 214 ,,,,,,,,,,
c106e995aa0699e5fb69dcce3536a197,1611,B.Tech,Civil Engineering, CE 304 , CE 305 , CE 306 , CE 307 , CE 402 , CE 403 , CE 309 , CE 631 , HS 104(R) ,,,,,,,
