Name,Course_1,Course_2,Course_3,Course_4,Course_5,Course_6,Course_7,Course_8,Course_9
4b404fc2d81bfaf100d829fa4672630d, ME 699 ,,,,,,,,
761ace028a4dcd6beddcb77c4cb9e3fe, MA 602 , MA 599 , FP 602 ,,,,,,
4e97dbe7fd18e8ce39f4ce089b20e180, CL 251 , ES 202 , ES 212 , HS 201 , MA 202 , MS 204 , MS 304 ,,
bed69923f1f1ca22f38555bebe8a8664, ES 202 , ES 301 , HS 201 , MA 202 , ES 215 , ES 214 ,,,
c0441e23dada0d6296f59d6b9ebf2e4f, ES 221 , ES 212 , HS 201 , MA 202 , MSE 309 , MSE 201 (N) ,,,
27bfe3fae3ed391091b650a5bca16df0, MA 501 , MA 502 , MA 510 , MA 622 , Ma 624 ,,,,
516c36f4af343513a362394f14962e6b, CE 699 ,,,,,,,,
cc7da7bc40275bc003308d62c1406cfc, HS 648 , BE 699 ,,,,,,,
4bc22ee748519da6f998dd14fabe83cb, ES 615 , HS 635 , MA 501 , CS 499 , HS 223 , BE 402 , HS 421 ,,
58fc39436ff3276ae09b612a02538e64, ES 332 , ES 615 , ME 322 , ME 332 , ME 352 , ME 391 , ME 626 ,,
8ed555213f3553069bead39b4e1c9550, MSE 699 , ES 632 ,,,,,,,
ec223fd87d3b8da806b73544e87624b1, CL 799 ,,,,,,,,
6f9cfe605e2e69c8b09d6c207db48b15, MA 501 , MA 502 , MA 510 , MA 622 , Ma 624 ,,,,
15089a62ffd161f8a8dc0355797bb354, ES 221 , CE 202 , ES 202 , ES 212 , HS 201 , MA 202 ,,,
4f75cf92472dc0ef944787b0b32d0468, MA 602 , ME 605 , ME 628 , ME 699 ,,,,,
fb422de18442ad0f305283955d218ecf, CE 622 , ES 622 , MA 602 , CE 626 ,,,,,
e27c43c56228022a3c273cd34642481b, EE 799 , MS 204 ,,,,,,,
c0b744d14076f4068c434421f38141cd, CE 622 , ES 622 , MA 602 , CE 626 ,,,,,
5366a25e3ff3ebdf297161f2bfd130e0, CH 512 , CH 622 , CH 508 , CH 519 , CH 521 , FP 602 ,,,
9f41933754bbd945bccd866979dc9c5d, CH 301 , HS 635 , MS 204 , CE 631 ,,,,,
7813a302ecc4aa0ed10999c8667c64dc, HS 305 , EE 699 , ES 637 , MA 632 , ES 654 ,,,,
c0cba8b4c008fc8e1ea17ad7b999d721, CE 605 , MA 602 , CE 631 , ES 652 ,,,,,
1ecc7961a31f06fa9f5853637983a75c, BE 799 , BE 798 ,,,,,,,
e5575ba042861521e0c93b3bc5f4cf47, CL 602 , CL 604 , MA 602 , ME 628 , CL 699 ,,,,
6a2b2fe5fbc36cfa3315a1c9be1b8799, CH 301 , ES 105 , HS 111 , MSE 491 , MSE 309 , HS 513 , BE 402 ,,
ae7868dda8f289d90a02056ebd64c598, ES 622 , MA 602 , ME 626 , ME 699 ,,,,,
ab0b303dbba10c41fa0a7ece8c1fdf59, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
e7bde602c1923f1398cc00fdec1a60b2, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
aa53ecba0a0c42a71ad11418ca7710f6, MA 799 ,,,,,,,,
8e9b96253950f153ae518d230a143d71, EH 602 , HS 642 , FP 602 ,,,,,,
fc3f1f4719b93460173d086f7b71a1e0, ES 631 , PH 507 , HS 507 , Anti, and Posthumanism, HS 422 , Politics and Economics,,
16f7154f38a374d283d21cedd26477d7, EE 331 , ES 105 , ES 202 , HS 201 , MA 202 , ES 216 , Systems and Networks,,
3b96cbafc4671e7f201b6d9af8cd22b9, CH 622 , HS 223 , FP 602 ,,,,,,
9148ca456f15914836bbe1139141ccbe, PH 599(A) , PH 599 (B) , PH 599 (C) , FP 602 , PH 615 , PH 614 ,,,
4ee41d6c03bd8553a0b5b1565197d76c, EE 331 , ES 202 , HS 103 , HS 201 , MA 202 , MS 204 , ES 216 , Systems and Networks,
ae9a3717d30390f7f449a3481a0cd72c, EE 799 , EE 798 ,,,,,,,
e6046573c6e0dd4af4c51321e2db151c, HS 642 , MSE 499 ,,,,,,,
81a194450e7e862e475f8d8f77c6159b, ES 332 , ME 322 , ME 332 , ME 352 , ME 391 , ME 626 , HS 508 ,,
75116a8c0af12f17c3b0e2e97d1be219, MA 501 , EE 699 ,,,,,,,
52684ffa707355cd2d0d4ae55c031702, MSE 626 , MSE 628  , CH 517 , CH 632 , MS 304 ,,,,
40fb6dfe1404a6279f58071528312d1d, MA 501 , MA 502 , MA 510 , MA 622 , Ma 624 ,,,,
05c1123868ce487d206e1a75c4abd98d, MSE 626 , MSE 628  , CH 517 , CH 632 ,,,,,
63ca3e0e98ef6f4e78c83168be9a9026, PH 599(A) , PH 599 (B) , PH 599 (C) , FP 602 , PH 615 , PH 614 ,,,
e41be18cabf1719bd2e9156575aca709, CE 699 ,,,,,,,,
ca92c08af09d2646216ab56706a63748, PH 504 , PH 505 , PH 506 , PH 507 , PH 599 ,,,,
48b033e3d4e51655358de9c91e69bc05, CH 798 , CH 799 ,,,,,,,
202dc28340ed9ee98b71738ef31e957c, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
6297f5b321fcbca58920f13f5e467237, CG 599B , CG 599C , CG 599A , FP 602 ,,,,,
80f8558aaefdf9bea9dd5f22c1f82672, EE 331 , ES 202 , HS 201 , MA 202 , ES 215 , ES 216 , Systems and Networks,,
919c106fca54cdd331aba1474d06bfd6, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
d84e944ef12bd1f70e252b20bcc1e17d, ES 221 , ES 212 , HS 201 , MA 202 , MSE 309 , MSE 201 (N) ,,,
3d469168c4c307a62766e6fac2187f32, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
6f8f7e87a18aa882bd39682933554a4c, CG 599B , CG 599C , CG 599A , CG 599D , FP 602 ,,,,
824b61a038b4d7c368aedc8a4028e369, EE 331 , ES 202 , HS 103 , HS 201 , MA 202 , MS 204 , ES 216 , Systems and Networks,
5d22b6f2b2b7a247f841cbef318aa585, CS 799 ,,,,,,,,
1509c5e2989ffd04c4141d1e099948ef, HS 644 , HS 599(A) , HS 513 , EH 608 , FP 602 , HS 422 , Politics and Economics,,
3b79d9a77eedd4125b9341e3b53f8fec, CH 301 , HS 103 , CE 403 , CH 508 , HS 223 , BE 402 ,,,
a86aec405870f14a1b99d087478ac681, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
aa9e6cd525205831e8aa4724f52dcb84, CH 512 , CH 622 , CH 508 , CH 519 , CH 521 , FP 602 ,,,
1d79fdc1969a075c016ea39f8f7dae7a, CL 602 , CL 604 , MA 602 , MSE 630 , CL 699 ,,,,
1527f69c9fc486377743c89ba3e44df8, CE 699 ,,,,,,,,
904d3b0f2c6b653c3ff12aa9f7532287, EE 331 , ES 202 , HS 201 , MA 202 , ES 215 , ES 216 , Systems and Networks,,
d636c6727073069855f7dbb875b124da, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
0b3a74afc7b2c552829cfd596d301ad1, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
7e7ced0aba6cce2c4723729a7147a8f4, CH 301 , HS 508 , CH 517 , MS 204 , CH 599 (B) , CH 599 (C) , HS 514 , HS 515 , CH 632 
c559d88b171dd2a3797e9840ab08cf6f, MA 602 , MA 599 , MA 623 , FP 602 ,,,,,
317352bf0c169ba23cb367b9a0d7e4f0, CE 304 , CE 305 , CE 402 , ES 221 , HS 104(R) ,,,,
7081700a4e00ef460be6917013d74639, ES 615 , MA 501 , CE 699 , BE 699 , HS 223 , MA 632 ,,,
8edc2d7484e207954589f2f482862069, EE 611 , ES 615 , ES 616 , HS 112 , MA 602 ,,,,
7d43e48b88523cac33afbcc40e7f18b2, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
c106e995aa0699e5fb69dcce3536a197, CE 304 , CE 305 , CE 306 , CE 307 , CE 402 , CE 403 , CE 309 , CE 631 , HS 104(R) 
25929dea7b0fde6c5fe5ab3df64747ce, CE 304 , CE 305 , CE 306 , CE 307 , CE 402 , CE 403 , CE 309 , CH 508 , CE 631 
be0c0998d867b3a77d1c6f96933f5a97, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
b48e8d3e6964847ad999667ce3e86c95, CH 301 , EE 333 , EE 341 , ES 332 , MS 204 , EH 608 ,,,
d319b024b515044cf4cadf9d6c22eb43, CH 301 , CH 517 , MSE 352 , MSE 399 , MSE 307 , MSE 302(N) , BE 402 , MS 304 ,
f3d6f5c58eb3eaa448c9e161498cecf3, HS 631 , HS 644 , IN 792, EH 608 , IN 791 , FP 602 ,,,
ec354d7a3ea0fba689d2d87d466b069b, MA 602 , MA 599 , FP 602 ,,,,,,
0e001ef7d8702a9304de71e6fa53e85d, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
3b9fa0c9131128b38f92fbe4c42ce1e9, CE 304 , CE 305 , CE 306 , CE 307 , CE 403 , CE 309 , CH 517 , CE 631 ,
9c84dedb8dead54a9449d3802c22424f, CE 304 , CE 305 , CE 307 , HS 508 , HS 514 ,,,,
ad796b2d8ec7c747a190b89d1eacb60f, HS 599(A) , HS 599(B) , HS 599(C) , HS 599(D) , MA 632 ,,,,
c628c8424d18b5988632340189589472, HS 508 , CH 517 , MSE 352 , MSE 499 , MSE 307 , MSE 302(N) ,,,
afb44d0c43c22ecfedb90ff96550038c, EE 331 , EE 333 , CH 508 , ES 216 , Systems and Networks,,,,
46b2217072b2535444a0fd6aa102eacc, EE 699 ,,,,,,,,
2c7778282013f8bef42e765479e6e848, ES 221 , CE 202 , ES 202 , ES 212 , HS 201 , MA 202 ,,,
32a45d7b2f14110dafc7be1ba49a3e70, CH 512 , CH 622 , CH 508 , CH 519 , CH 521 , FP 602 ,,,
225d1b3a2801117115a549e594d8ca80, ES 301 , MA 202 , ES 215 , ES 214 ,,,,,
7fe933b1462580e7d3efab31adeb0b51, CS 699 ,,,,,,,,
1d24287bba8f7054e0261c96723f7dcd, BE 691 , BE 608 , BE 605 , BE 611 , BE 699 , MA 632 ,,,
37e59ffd054ee09a471f89edfb871884, MA 501 , MA 502 , MA 510 , MA 622 , Ma 624 ,,,,
77b1d938e84d490b795741b6b4f19066, CH 301 , HS 103 , HS 111 , IN 302 , ME 626 , HS 514 , BE 402 ,,
73b92cd464b42ba42ab98f41ae8fb1a3, IN 700 ,,,,,,,,
6470ad848b41e6db85bd9549648044a1, CH 629 , HS 201 , BE 691 , BE 605 , BE 699 , MA 632 ,,,
861332a1b7bbc73ce4776701e7b6f22c, HS 599(A) , HS 599(B) , HS 599(C) , MS 304 ,,,,,
29adb845c8abb81b0ae54100440975c6, HS 499 , HS 599(A) , HS 599(B) , HS 599(C) ,,,,,
e1abc383c62007dd276387e3455f0784, MA 602 , ME 699 ,,,,,,,
6ef601048553eacf44761a38fc03dde4, ES 622 , MA 602 , ME 626 , MSE 699 ,,,,,
5a4b3fc95ab321c3be6d1e8157541711, CE 799 ,,,,,,,,
5325edaa321656a68bf484bf7254cf5e, HS 648 , CG 507 , HS 599(A) , HS 599(B) , HS 599(C) , EH 608 ,,,
909e8f4af0c2b50c66950f74f0a99069, CH 301 , HS 635 , MS 304 , MS 406 , HS 508 , MS 204 , DES 499 , BE 402 ,
18a4527b22694f07ee189e6965c773cf, EH 798 , EH 799 ,,,,,,,
720b7c498c77b4e43cad98e0781f415c, CE 605 , MA 502 , CE 799 , FP 602 ,,,,,
ee3fb8bda42e02ef9aa7b53c6adfd1a6, CH 301 , EE 333 , EE 341 , ES 332 , EH 608 , BE 402 ,,,
04aeaa92fe365dc146e4dd89549e7d2d, MA 605 , MA 623 , IN 791 , FP 602 ,,,,,
9bc7faed8318363bbedb2f427ac94118, CL 602 , CL 604 , MA 602 , CL 699 ,,,,,
fb86e66c937b838c8e01be3815d54f4d, HS 635 , HS 104(R) ,,,,,,,
2cf0256779770cf0d47da96fc1b955ea, CL 251 , ES 202 , ES 212 , ES 221 , HS 201 , MA 202 ,,,
3c6064904ca36770e4f30b5c57935896, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
61da4dd14a5cf2a2b05952c82c3de332, EE 333 , EE 341 , ES 332 , HS 103 , HS 508 , HS 514 ,,,
45a7cfcd59256a5e1abb05ad84dc4051, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
7cda7d8dbd0abce77985c344ff38358c, MA 605 , MA 629 , FP 602 ,,,,,,
72505d584006238402e2d8a552f92257, EE 333 , EE 341 , ES 332 , HS 631 , HS 508 ,,,,
649b219ba23ab4651c512c4a780474c5, EE 333 , EE 341 , ES 332 , HS 635 , EE 399 , HS 104(R) ,,,
a2130e266e30a42cb850caef7ad2bb6a, EE 611 , ES 615 , ES 616 , HS 112 ,,,,,
df59d4402e652306657f5c1736c7de55, CH 301 , HS 305 , MA 202 , MS 304 , MS 406 , CH 517 , BE 402 , HS 422 , Politics and Economics
0acb01d8a2a78e6757e08b41b1e71de2, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
f9704666e25407f3a126980a9f6ca379, CE 613 , CE 622 , ES 622 , CE 798 ,,,,,
217ce93d88897284cfb8afcec9966da9, ES 622 , MA 602 , ME 605 , CE 798 ,,,,,
25663059869d28fc3fbb519df011c296, MSE 799 ,,,,,,,,
797ad1f0ff4af1b79e2e792ca9d785a9, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
89ca430012d4d68e334b22ce668f09bf, ES 332 , HS 631 , ME 322 , ME 332 , ME 352 , ME 391 ,,,
5bca19a7a1fd655cfc9a82136dc80815, IN 791, MSE 799 ,,,,,,,
8ac5bac956084135ca1e0dc1fab46af1, EE 611 , ES 615 , ES 616 , HS 112 , MA 602 ,,,,
e0aaf7308e02892d1f4f119a86ffa6a2, ME 699 ,,,,,,,,
7e1f99d59806cb421d05b6b85a4f5484, IN 700 ,,,,,,,,
7ac641647d462ad70d328ee9432c00f3, MA 799 ,,,,,,,,
57786b3108939af515e0cccc28edf52d, CL 699 ,,,,,,,,
afd9da541dfeef6716ef138388e6d331, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
9913b41432a0eca0a7a529b8e5e8d4c3, ME 699 ,,,,,,,,
d210bd5ad009a10b8497972864f7473a, HS 423 , CH 301 , HS 635 , MS 304 , BE 402 , HS 422 , Politics and Economics,,
cc2ef40f10b13a2c92f27d15c2440281, CH 301 , ES 301 , MA 102 , BE 402 ,,,,,
6f05f921501c55c57d435666c0776376, MS 304 , MS 406 , ME 499 , ME 640 ,,,,,
9395175e5577272d53d59fd2d8766786, EE 799 ,,,,,,,,
fedab9480e7dc3b055fb1fa7fda4ce5b, ES 202 , ES 212 , ES 221 , HS 201 , MA 202 ,,,,
3158469b9b99dde99a87050e29c849c1, MSE 628  , MSE 799 , FP 602 ,,,,,,
75d42c73aa1b5f3a9fc21f5e596cdb10, CH 301 , HS 635 , MS 204 , HS 514 , HS 104(R) ,,,,
6f67e20ea586170761a384c87dce897a, CH 301 , HS 305 , HS 642 , HS 104(R) , BE 402 , HS 421 ,,,
c03d0ce8e3afe38ac85e9ccf6baf995f, CH 629 , HS 112 , BE 691 , BE 605 , BE 699 , MA 632 ,,,
99e88e0e4a2a927055c9900938357159, CE 402 , IN 302 , PH 101 , HS 421 ,,,,,
635da0214186e09576a36b45b4dd5beb, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
3fcdd20df414c3cc2c33f51bf67fd782, PH 499 ,,,,,,,,
d8b7144f9718d0cfa87a719325140f10, CL 602 , CL 604 , IN 791 , FP 602 ,,,,,
fdf3b8cdf307ac8107196a239519c548, IN 302 , ME 322 , ME 332 , ME 352 , ME 391 , CH 508 , HS 513 ,,
13e198aaf74a8209b014793cfffee040, HS 648 , CG 501 , CG 506 , CG 507 , CG 601 , IN 792, FP 602 ,,
97788cf84b1bd26f3f0757895761837b, ES 105 , HS 201 , MA 202 , MSE 309 , MSE 201 (N) ,,,,
72246a9e6aaf2cdc791f8ecaf62554eb, MSE 699 ,,,,,,,,
9ba22ba050dbe631b74e4624e76b0226, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
ab8ab2a68403d79239148695f96c0a59, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
6e8b4795324dbf90b96363d533d83e24, CH 517 , CH 599 (B) , CH 599 (C) , CH 632 , FP 602 ,,,,
9f0e2825f6796e50d4ea17daeea2a820, EE 611 , HS 635 , MA 602 , HS 515 , CS 328 ,,,,
d5abdfbab93a56928bf473d02944aa51, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
634711947f045b3d6999ec5a48600164, CE 799 ,,,,,,,,
3c313172ea24fb7eec84709d2afa1c35, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
5c49c7dee38edbc3e57e20934626e5f8, PH 504 , PH 505 , PH 506 , PH 507 , PH 599 ,,,,
ce50c3649bdd5c9440efae0c3221a6c9, ES 622 , MA 602 , CE 602 , CE 629 ,,,,,
aada17347b768f9dc263381030d6f147, CS 699 ,,,,,,,,
7c4b81bf18431bedfb6d52ad7d7c3511, ES 221 , ES 105 , ES 212 , HS 201 , MA 202 , MSE 309 , MSE 201 (N) ,,
1aed81585c622e0da79887ada066fa43, EE 331 , ES 202 , ES 301 , HS 201 , MA 202 , ES 216 , Systems and Networks,,
162a649571d73f978f2e8ecdda517fa5, CL 321 , CL 352 , CL 422 , CL 424  , IN 302 , CH 508 , MS 204 ,,
60750207cfb459317d9c572cc95d5fca, MSE 628  , MSE 799 ,,,,,,,
acd7e7540727fce7ec635a39b80c6b00, CL 324 , ES 622 , MA 602 , CE 798 ,,,,,
412b52e83f1cc3f2bea1c6ca009877ec, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
f787116fcf40341dc4dc5b23668a66bf, ES 615 , HS 151 , MA 501 , MS 204 , CS 699 ,,,,
88e6c103c9d8995658d0d529b27caa5f, CE 699 ,,,,,,,,
03a3a38c81dc58996d6cc061d5f1d53c, CH 301 , CH 502 , IN 302 , MS 406 , CH 399 , MS 204 , BE 402 ,,
4c65a1a64226da044c88493dac4406f3, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
e8fe4315f52cbcdd5f4c149051c40e8f, CH 629 , CL 602 , CL 604 , IN 792 , MA 602 ,,,,
f7a84aa653b6f8ac46b14ca31ead36d2, IN 792 , EE 691 , EE 651 , FP 602 ,,,,,
b7f900cc489c671903b047ba98329208, MSE 699 ,,,,,,,,
bc97acce63f489cbb97cce38d59e8ee6, MA 602 , MA 599 , MA 623 , FP 602 ,,,,,
234fdb02331423afa43ba9d55a9ea6c0, CH 301 , MS 406 , CH 517 , MS 204 , MA 623 , BE 402 ,,,
0cac5b6b79c5da3eeb92c11150270772, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
7933fa43f0a870cdc3780464fbef04e1, PH 507 , PH 607 , PH 798 , MSE 352 , IN 791 ,,,,
4abe09bf788ee5e4a5beb5470cf7cb96, CL 251 , CL 321 , ES 105 , MA 102 , PH 101 , CH 517 , HS 515 , HS 421 ,
187d30f374de79995ba5a630096fec6c, HS 631 , HS 491 , HS 513 , EH 608 , FP 602 ,,,,
629efd91a6d3fea773a65f2f8010989d, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
a1739b85c4c9b7f6e50b052b5c92f01e, CE 699 ,,,,,,,,
99cffed9c2f06cd68366d1d9a8bce3a2, CL 699 , HS 642 ,,,,,,,
63ff1db2d179ad4f0a791b0b635ed9c1, ES 221 , ES 202 , ES 212 , HS 201 , MA 202 , ME 399 ,,,
70c5c7f1dc8498e10900b4713f708d68, ES 202 , ES 301 , HS 201 , MA 202 , ES 215 , ES 214 ,,,
9f00f24975a9a7233af53a4027b72d33, HS 507 , Anti, and Posthumanism, ES 632 , ME 640 , ES 648 ,,,
e976435949ea8debb0433aa2ebaf10d1, BE 699 ,,,,,,,,
3ed69921637fb65bd3915c43573319dc, IN 302 , ME 626 , ES 632 , MS 204 , HS 515 , ES 648 ,,,
9ccfa490675018634d3d255b2e9dffc7, ES 221 , CL 251 , ES 202 , ES 212 , HS 201 , MA 202 , CL 399 ,,
42a1e416f02633314207419eb71e1421, CG 501 , CG 506 , ES 615 , CG 608 , IN 792, FP 602 ,,,
7aa51b684b3e8fa1967bfcb7cf1e0e87, CH 301 , EE 333 , EE 341 , EH 608 , BE 402 ,,,,
5d8dea3183bc78efe0a40a03cbe9f0f1, CH 799 , HS 104(R) ,,,,,,,
839806bfa9cd224e7f441cbf1bd0e3d6, MA 501 , MA 510 , MA 602 , Ma 624 , FP 602 ,,,,
60d24bbf1d5afc06becd16cb219e9804, IN 302 , EE 799 ,,,,,,,
0dc7c8f32d2af067e4a83f7be49367a2, PH 599(A) , PH 599 (B) , PH 599 (C) , ES 643 , FP 602 ,,,,
52fa48be8565e46198c13e5e6a2fd1e9, EE 799 ,,,,,,,,
f1a125d1c24728614ff1df4f584b26f3, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
d49d92b7f4b204b51151f9b4259eb3a7, ES 212 , HS 151 , ME 322 , ME 332 , ME 352 , ME 391 ,,,
d80805db51c7827695cadc7c9690a699, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
1288c8bfad924a639670f7302b47710c, CL 321 , CL 352 , CL 422 , CL 424  ,,,,,
f0418c050e4c98ffc642695adbd15ae2, BE 699 ,,,,,,,,
867176f25be40365140191d20085f5c9, CE 613 , CE 622 , ES 622 , MA 602 ,,,,,
9d16314f47710ec136f17478e04db66e, HS 644 , HS 599(A) , HS 513 , MA 632 , FP 602 , HS 422 , Politics and Economics,,
d909d2dc26d2cfc4f3bdf68068da384b, CH 517 , MS 204 , MSE 352 , MSE 307 , MSE 302(N) , MS 304 ,,,
49c3233be641816308dfc58bb5fe9995, IN 792 , MSE 626 , IN 792, FP 602 ,,,,,
859f6037e13ffd1adb7d1cddb8251255, MA 602 , ME 628 , ME 606 , ME 699 ,,,,,
93f648a59e27a1f48632d4efd61af878, CL 321 , CL 352 , CL 422 , CL 424  , CL 602 ,,,,
953e2fb570311ebfb69a8d11fc4f23b7, CL 321 , PH 101 ,,,,,,,
44a92093b7574b1f354f82f0b1df65c0, ES 301 , ES 214 ,,,,,,,
8fa7a6745ca387354b9aea7c838990dc, CH 629 , CH 622 , HS 103 , CH 599 (B) , CH 599 (C) , CH 632 , FP 602 ,,
fa7e45c581d50f367517d777116318b5, PH 607 , ES 634 , PH 798 , PH 691 , IN 791 ,,,,
34fcf79316a443a321b5b0a3874ae275, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
c36a8b5cccdafadae64d6ab9a7f18db2, ES 202 , HS 201 , MA 202 , MS 406 , CH 202 , ES 215 , ES 214 ,,
7fa9e4f7c6db1be778ce5e007631c49d, ES 202 , ES 301 , HS 201 , MA 202 , ES 215 , ES 214 ,,,
b79b0e56d90ba3a824043c4b7a462f82, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
bb775d0579e9f6925a634702f05c7b10, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
7bda33a2cd8ff97b34293a9a6f4bf8ac, CH 301 , HS 635 , MA 501 , MS 204 , HS 514 , HS 104(R) , BE 402 ,,
ba93a7e6346927fd2a858894d0efae7d, EE 333 , EE 341 , ES 332 , MS 204 , HS 104(R) , HS 223 , ES 215 ,,
f3a6d13a8f61881491f820073e663086, MSE 626 , MSE 699 ,,,,,,,
a7b90c6919b9c48cd9297a07fdebbfed, MSE 630 , MS 204 , MSE 499 ,,,,,,
0564b14c26c26426c8aee3107d86d139, EE 799 ,,,,,,,,
5e62274cb091d229597f83386ff6f917, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
3582973a75e5d3f0ee5c1f77aae39473, MA 501 , MA 502 , MA 510 , MA 622 , Ma 624 , FP 602 ,,,
9d6909c8fb76f395d3eb129879f75896, ES 104 , ES 105 , ES 106 , FP 101 , HS 151 , MA 102 , PH 101 , PE 102 , CH 202 
e5653e652eb60fdccf4f552be47cfb59, ES 615 , MS 204 , CS 699 ,,,,,,
